text,label
تنها ايرادي که ميشه به طور کلي به محصول گرفت اينه که تو کشور ما بعد از ورود گوشيهاي لمسي اين محافظ صفحه که يک لايه نازک و شفاف هم هست مد شد که گويي اين دو لازم ملزوم يک ديگرند ولي افسوس که چيزي جز پايين اوردن کيفيت محصول ندارد ,1
عکاسی پیاپی با سرعت 11 فریم بر ثانیه هم می‌تواند انجام گیرد ولی رزولوشن به 8 مگاپیکسل کاهش می‌یابد.,1
اگر پردازنده ي بالاتري داشت بهتر ميشد,1
اين دوربين نسبت به 600d ارزش خريد نداره مخصوصا در زمان هاي اوليه انتشار آن.,1
مدت نسبتا زیادی به طول انجامید تا کانن به خوبی درک کند که وجود نمایشگر چرخنده به همراه Live view می‌تواند‌ترکیب بسیار خوبی به خصوص برای دوربینی مثل 600D باشد که کاربری عام‌تری دارد.,1
و از همه مهمتر اصلا دوربين مکالمه ويدويي نداره..,1
نکات قدرت اين گوشي تنها 3 چيز است.1قيمت مناسب 2صفحه کليد خوب 3پردازنده قوي اما در مقابل عدم داشتن سيستم عامل نه تنها نکته ي منفي محسوب ميشود بلکه پردازنده1ghzان نيز بدون استفاده ميماند.,1
کيفيت تصويرش از رقيب هاش يعني nexus 7 و galaxy tab 2 7.0 پايين تر بود .,1
هرچند که Mark III و D800 فول فریم های ارزان قیمت هستند ولی باز هم تا 3500 دلار قیمت دارند.,1
فقط تنها مشکلي که داره اينه که داغ ميکنه !,1
با این حال تصاویر از طریق این چشمی به رنگ آبی تمایل دارند.,1
اول اینکه با قرار دادن گوشی بر روی سطوح مختلف،  احتمال خط افتادن بر روی شیشه روی لنز بسیار زیاد است.,1
اين گوشي زوم 16 برابر نداره،  اصلاً زوم نداره و برخلاف چيزي که تصور ميشه کيفيت عکسش مثل دوربين هاي سطح پايين نوکيا هست.,1
اسکنر های مدرن CIS از بعضی مشکلات جزئی به دلیل استفاده از فناوری LED بهره می برد که کمی باعث دانه دانگی می شود.,1
وزن 680 گرمی آن نیز وزنی تقریبا زیاد برای یک تبلت محسوب می‌گردد.,1
این به دلیل عدم توانایی پرینتر در چاپ خوب سایه ها بود.,1
فيلم برداري تعريفي نداره!,1
نقاط ضعف : سيستم منو هاي نامناسب .,1
من اين دوربين رو حدود يک ماه پيش از ديجي کالا خريدم حقيقتا قبل از خريد با توجه به مشخصاتش روي کاغذ انتظار يه دوربين نيمه حرفه اي و با کيفيت بالا رو داشتم ولي متاسفانه بعد از اينکه تجربه استفاده ازش رو پيدا کردم نسبت بهش سرد شدم.,1
البته نبود فلاش واسه دوربينش ضعفه.,1
بنابراین از P7700 انتظار تولید عکس هایی در حد G1x نمی رود.,1
در ضمن با ورود تکنولوژي هاي جديد عمر اين کنسول ها خيلي زودتر به پايان مي رسد منظور من اين است که بلوراي پر هزينه و بي مصرف براي نسل هاي کنسول هاي جديد بکار ميرود چون گيم هاي جديد در سال هاي اتي به حجم بيشتري و  سخت افزار هاي گرافيکي و پردازشي جديدتري احتياج دارد يعني عملاً کل سيستم اين کنسول ها بايد تعويض گردد !,1
به ایزوهای بالاتر از این که بروید بر میزان نویز،  کاهش غلظت رنگ ها و میزان از بین رفتن جزئیات افزون می گردد.,1
دوربين رو هم ريست کردم اما نشد.,1
چهارما:بزرگ شدن سنسور سيموس هيچ چيز برتري را در کيفيت تصوير به جز کمي تاثير در عمق ميدان به جا نگذاشته که انچنان محسوس نيست و ان چه شما در تصور خود ناشي از تبليقات داريد نيست.,1
تازه اينم که GPS نداره.,1
۱ تبديل به نقطه ضعف IOS حتي در نسخه جديد ۶ ان شده است.,1
نقاط ضعف: 1- باتري در حالت Standby بسيار خوب عمل ميکنه اما وقتي با اينترنت يا دوربين کار ميکنيد خيلي سريع شارژ کم ميکنه 2- چهار کليد خازني پايين گوشي روشنايي ندارند 3- کيفيت دوربين واقعا در حد 8 مگاپيکسل نيست ( با يک گوشي 5 مگاپيکسلي نوکيا امتحان کردم؛ کيفيت ال جي پايين تر بود) 4- فيلم برداري دوربين HD نيست.,1
ديگه حرفي نداشت البته با کيفيت دوربين دوم ميتوان کنار اومد اما باطريش ضعيفه آخه چرا هيچ شرکتي تو دنيا يه گوشي کامل و بي نقص توليد نميکنه !,1
دوستان دقت داشته باشن که اين لپ تاپ هيچ سي دي همراهش نيست..,1
"من از اين سايت دوربينو خريداري کردم 
اين دوربين زوم بسيار بالا و قوي داره ولي متاسفانه تراکم پيکسليش پايينه",1
ولي همونطوري که همه ميدونيم چند وقته (ازموقع بالا گرفتن درگيري بين سامسونگ و اپل و بدست گرفتن بازار توسط اين دو شرکت) که در حال ضرر دادنه و نميتونه مثل اول توجهات رو بسمت خودش جلب کنه.,1
واقعا از گوشي بالاتر است سيستم عامل فوق العاده کيفيت بسيار عالي و ظاهر زيبا اما واقعا قيمتش مناسب  نيست با اين قيمت به راحتي مي شه يه گوشي يا حتي يه تبلت 7 اينچي اندرويدي خريد.,1
دوستان توجه کنيد که فعلا ما ايراني ها نميتونيم اين گوشي رو بخريم چون به خاطر 4g lte که داره فقط از نانو سيم کارت پشتيباني ميکنه و مثل ميکرو سيم نيست که بتونيم خودمون از معمولي ها درستش کنيم.,1
در حساسیت 200 نویز رنگی مقداری افزایش می یابدو در ایزوی 400 تشدید می شود.,1
در رده دوربين‌هاي کامپکت مقداري قيمتش از ساير برند‌ها حتا کانن بيشتره..,1
شما با خريد اين padfone هم يه تبلت گيرتون مياد هم يه گوشي ولي فقط ميتونيد در يه لحطه از يکيش استفاده کنيد.,1
با این حال ساختن چشمی های اپتیکال با توانایی پوشش 100 درصد میدان دید کار نسبتا مشکلی ست که قیمت دوربین را بالا می برد.,1
ولي کيفيت عکسش بخصوص موقع زوم کردن اصلا منو راضي نکرد و حالت آبرنگي پيدا مي کنه همه تنظيمات هم درسته ولي نمي دونم چرا اينطور ميشه,1
اما با اینکه صفحه نمایش این تبلت از آیپد جدید بزرگ‌تر است،  رزولوشن آن بسیار کمتر یعنی 768×1366 است که در مقایسه با رزولوشن 1536×2048 آیپد،  حرفی برای گفتن ندارد.,1
"اینک سایز نمایشگر به 3.5 اینچ افزایش پیدا کرده و از رزولوشن 460,000 پیکسلی بهره می‌برد که از 921,000 پیکسل دوربین کانن کیفیت کمتری دارد.",1
"مطمئننا شما می‌توانید برنامه‌های خود iPhone مانند Mail, Safari, iPod و چند برنامه‌ی دیگر iPhone را به صورت همزمان اجرا کنید ولی امکان اجرای همزمان برنامه‌های دیگر در مدل‌های قبلی iPhone امکان‌پذیر نبود.",1
و اين يعني دردسر,1
خيلي خوبه ولي نه با اين قيمت ،  گلکسي II ميخوردش ،  با سرعت بيشتر ،  صفحه لمسي بهتر و سايز بزرگتر مخصوصا از لحاظ بازي که انقدر اپل روش مانور ميده ،  اون بالا نوشته بود که کسايي که اين گوشي رو دوست ندارن پول خريدنش رو ندارن ،  اين تعصبيه که شما به خرج ميديد ،  اصلا صفحه ورود اپل رو نگاه کنيد صفحه ورود گلکسي يا حتي htc سنيسشن رو هم نگاه کنيد ،  تفاوت گرافيکش رو هم ميتونيد حس کنيد که فقط يک تابو بيشتر نيست ،  فوق العادست ولي بهترين گوشي دنيا نيست.,1
